region,date,cumulative_active,cumulative_confirmed,cumulative_deaths,cumulative_recovered,cases_active,cases_confirmed,cases_deaths,cases_recovered
Saint Lucia,2020-02-16,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-17,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-18,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-19,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-20,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-21,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-22,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-23,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-24,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-25,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-26,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-27,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-28,0,0,0,0,0,0,0,0
Saint Lucia,2020-02-29,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-01,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-02,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-03,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-04,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-05,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-06,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-07,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-08,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-09,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-10,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-11,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-12,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-13,0,0,0,0,0,0,0,0
Saint Lucia,2020-03-14,1,1,0,0,1,1,0,0
Saint Lucia,2020-03-15,2,2,0,0,1,1,0,0
Saint Vincent and the Grenadines,2020-01-22,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-23,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-24,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-25,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-26,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-27,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-28,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-29,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-30,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-01-31,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-01,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-02,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-03,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-04,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-05,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-06,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-07,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-08,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-09,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-10,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-11,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-12,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-13,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-14,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-15,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-16,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-17,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-18,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-19,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-20,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-21,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-22,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-23,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-24,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-25,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-26,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-27,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-28,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-02-29,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-01,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-02,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-03,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-04,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-05,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-06,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-07,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-08,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-09,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-10,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-11,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-12,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-13,0,0,0,0,0,0,0,0
Saint Vincent and the Grenadines,2020-03-14,1,1,0,0,1,1,0,0
Saint Vincent and the Grenadines,2020-03-15,1,1,0,0,0,0,0,0
San Marino,2020-01-22,0,0,0,0,0,0,0,0
San Marino,2020-01-23,0,0,0,0,0,0,0,0
San Marino,2020-01-24,0,0,0,0,0,0,0,0
San Marino,2020-01-25,0,0,0,0,0,0,0,0
San Marino,2020-01-26,0,0,0,0,0,0,0,0
San Marino,2020-01-27,0,0,0,0,0,0,0,0
San Marino,2020-01-28,0,0,0,0,0,0,0,0
San Marino,2020-01-29,0,0,0,0,0,0,0,0
San Marino,2020-01-30,0,0,0,0,0,0,0,0
San Marino,2020-01-31,0,0,0,0,0,0,0,0
San Marino,2020-02-01,0,0,0,0,0,0,0,0
San Marino,2020-02-02,0,0,0,0,0,0,0,0
San Marino,2020-02-03,0,0,0,0,0,0,0,0
San Marino,2020-02-04,0,0,0,0,0,0,0,0
San Marino,2020-02-05,0,0,0,0,0,0,0,0
San Marino,2020-02-06,0,0,0,0,0,0,0,0
San Marino,2020-02-07,0,0,0,0,0,0,0,0
San Marino,2020-02-08,0,0,0,0,0,0,0,0
San Marino,2020-02-09,0,0,0,0,0,0,0,0
San Marino,2020-02-10,0,0,0,0,0,0,0,0
San Marino,2020-02-11,0,0,0,0,0,0,0,0
San Marino,2020-02-12,0,0,0,0,0,0,0,0
San Marino,2020-02-13,0,0,0,0,0,0,0,0
San Marino,2020-02-14,0,0,0,0,0,0,0,0
San Marino,2020-02-15,0,0,0,0,0,0,0,0
San Marino,2020-02-16,0,0,0,0,0,0,0,0
San Marino,2020-02-17,0,0,0,0,0,0,0,0
San Marino,2020-02-18,0,0,0,0,0,0,0,0
San Marino,2020-02-19,0,0,0,0,0,0,0,0
San Marino,2020-02-20,0,0,0,0,0,0,0,0
San Marino,2020-02-21,0,0,0,0,0,0,0,0
San Marino,2020-02-22,0,0,0,0,0,0,0,0
San Marino,2020-02-23,0,0,0,0,0,0,0,0
San Marino,2020-02-24,0,0,0,0,0,0,0,0
San Marino,2020-02-25,0,0,0,0,0,0,0,0
San Marino,2020-02-26,0,0,0,0,0,0,0,0
San Marino,2020-02-27,1,1,0,0,1,1,0,0
San Marino,2020-02-28,1,1,0,0,0,0,0,0
San Marino,2020-02-29,1,1,0,0,0,0,0,0
San Marino,2020-03-01,1,1,0,0,0,0,0,0
San Marino,2020-03-02,8,8,0,0,7,7,0,0
San Marino,2020-03-03,9,10,1,0,1,2,1,0
San Marino,2020-03-04,15,16,1,0,6,6,0,0
San Marino,2020-03-05,20,21,1,0,5,5,0,0
San Marino,2020-03-06,20,21,1,0,0,0,0,0
San Marino,2020-03-07,22,23,1,0,2,2,0,0
San Marino,2020-03-08,35,36,1,0,13,13,0,0
San Marino,2020-03-09,35,36,1,0,0,0,0,0
San Marino,2020-03-10,49,51,2,0,14,15,1,0
San Marino,2020-03-11,60,62,2,0,11,11,0,0
San Marino,2020-03-12,66,69,3,0,6,7,1,0
San Marino,2020-03-13,75,80,5,0,9,11,2,0
San Marino,2020-03-14,71,80,5,4,-4,0,0,4
San Marino,2020-03-15,92,101,5,4,21,21,0,0
Saudi Arabia,2020-01-22,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-23,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-24,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-25,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-26,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-27,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-28,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-29,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-30,0,0,0,0,0,0,0,0
Saudi Arabia,2020-01-31,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-01,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-02,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-03,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-04,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-05,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-06,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-07,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-08,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-09,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-10,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-11,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-12,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-13,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-14,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-15,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-16,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-17,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-18,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-19,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-20,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-21,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-22,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-23,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-24,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-25,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-26,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-27,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-28,0,0,0,0,0,0,0,0
Saudi Arabia,2020-02-29,0,0,0,0,0,0,0,0
Saudi Arabia,2020-03-01,0,0,0,0,0,0,0,0
Saudi Arabia,2020-03-02,1,1,0,0,1,1,0,0
Saudi Arabia,2020-03-03,1,1,0,0,0,0,0,0
Saudi Arabia,2020-03-04,1,1,0,0,0,0,0,0
Saudi Arabia,2020-03-05,5,5,0,0,4,4,0,0
Saudi Arabia,2020-03-06,5,5,0,0,0,0,0,0
Saudi Arabia,2020-03-07,5,5,0,0,0,0,0,0
Saudi Arabia,2020-03-08,11,11,0,0,6,6,0,0
Saudi Arabia,2020-03-09,15,15,0,0,4,4,0,0
Saudi Arabia,2020-03-10,19,20,0,1,4,5,0,1
Saudi Arabia,2020-03-11,20,21,0,1,1,1,0,0
Saudi Arabia,2020-03-12,44,45,0,1,24,24,0,0
Saudi Arabia,2020-03-13,85,86,0,1,41,41,0,0
Saudi Arabia,2020-03-14,102,103,0,1,17,17,0,0
Saudi Arabia,2020-03-15,102,103,0,1,0,0,0,0
Senegal,2020-01-22,0,0,0,0,0,0,0,0
Senegal,2020-01-23,0,0,0,0,0,0,0,0
Senegal,2020-01-24,0,0,0,0,0,0,0,0
Senegal,2020-01-25,0,0,0,0,0,0,0,0
Senegal,2020-01-26,0,0,0,0,0,0,0,0
Senegal,2020-01-27,0,0,0,0,0,0,0,0
Senegal,2020-01-28,0,0,0,0,0,0,0,0
Senegal,2020-01-29,0,0,0,0,0,0,0,0
Senegal,2020-01-30,0,0,0,0,0,0,0,0
Senegal,2020-01-31,0,0,0,0,0,0,0,0
Senegal,2020-02-01,0,0,0,0,0,0,0,0
Senegal,2020-02-02,0,0,0,0,0,0,0,0
Senegal,2020-02-03,0,0,0,0,0,0,0,0
Senegal,2020-02-04,0,0,0,0,0,0,0,0
Senegal,2020-02-05,0,0,0,0,0,0,0,0
Senegal,2020-02-06,0,0,0,0,0,0,0,0
Senegal,2020-02-07,0,0,0,0,0,0,0,0
Senegal,2020-02-08,0,0,0,0,0,0,0,0
Senegal,2020-02-09,0,0,0,0,0,0,0,0
Senegal,2020-02-10,0,0,0,0,0,0,0,0
Senegal,2020-02-11,0,0,0,0,0,0,0,0
Senegal,2020-02-12,0,0,0,0,0,0,0,0
Senegal,2020-02-13,0,0,0,0,0,0,0,0
Senegal,2020-02-14,0,0,0,0,0,0,0,0
Senegal,2020-02-15,0,0,0,0,0,0,0,0
Senegal,2020-02-16,0,0,0,0,0,0,0,0
Senegal,2020-02-17,0,0,0,0,0,0,0,0
Senegal,2020-02-18,0,0,0,0,0,0,0,0
Senegal,2020-02-19,0,0,0,0,0,0,0,0
Senegal,2020-02-20,0,0,0,0,0,0,0,0
Senegal,2020-02-21,0,0,0,0,0,0,0,0
Senegal,2020-02-22,0,0,0,0,0,0,0,0
Senegal,2020-02-23,0,0,0,0,0,0,0,0
Senegal,2020-02-24,0,0,0,0,0,0,0,0
Senegal,2020-02-25,0,0,0,0,0,0,0,0
Senegal,2020-02-26,0,0,0,0,0,0,0,0
Senegal,2020-02-27,0,0,0,0,0,0,0,0
Senegal,2020-02-28,0,0,0,0,0,0,0,0
Senegal,2020-02-29,0,0,0,0,0,0,0,0
Senegal,2020-03-01,0,0,0,0,0,0,0,0
Senegal,2020-03-02,1,1,0,0,1,1,0,0
Senegal,2020-03-03,2,2,0,0,1,1,0,0
Senegal,2020-03-04,4,4,0,0,2,2,0,0
Senegal,2020-03-05,4,4,0,0,0,0,0,0
Senegal,2020-03-06,4,4,0,0,0,0,0,0
Senegal,2020-03-07,4,4,0,0,0,0,0,0
Senegal,2020-03-08,3,4,0,1,-1,0,0,1
Senegal,2020-03-09,3,4,0,1,0,0,0,0
Senegal,2020-03-10,3,4,0,1,0,0,0,0
Senegal,2020-03-11,3,4,0,1,0,0,0,0
Senegal,2020-03-12,3,4,0,1,0,0,0,0
Senegal,2020-03-13,9,10,0,1,6,6,0,0
Senegal,2020-03-14,9,10,0,1,0,0,0,0
Senegal,2020-03-15,23,24,0,1,14,14,0,0
Serbia,2020-01-22,0,0,0,0,0,0,0,0
Serbia,2020-01-23,0,0,0,0,0,0,0,0
Serbia,2020-01-24,0,0,0,0,0,0,0,0
Serbia,2020-01-25,0,0,0,0,0,0,0,0
Serbia,2020-01-26,0,0,0,0,0,0,0,0
Serbia,2020-01-27,0,0,0,0,0,0,0,0
Serbia,2020-01-28,0,0,0,0,0,0,0,0
Serbia,2020-01-29,0,0,0,0,0,0,0,0
Serbia,2020-01-30,0,0,0,0,0,0,0,0
Serbia,2020-01-31,0,0,0,0,0,0,0,0
Serbia,2020-02-01,0,0,0,0,0,0,0,0
Serbia,2020-02-02,0,0,0,0,0,0,0,0
Serbia,2020-02-03,0,0,0,0,0,0,0,0
Serbia,2020-02-04,0,0,0,0,0,0,0,0
Serbia,2020-02-05,0,0,0,0,0,0,0,0
Serbia,2020-02-06,0,0,0,0,0,0,0,0
Serbia,2020-02-07,0,0,0,0,0,0,0,0
Serbia,2020-02-08,0,0,0,0,0,0,0,0
Serbia,2020-02-09,0,0,0,0,0,0,0,0
Serbia,2020-02-10,0,0,0,0,0,0,0,0
Serbia,2020-02-11,0,0,0,0,0,0,0,0
Serbia,2020-02-12,0,0,0,0,0,0,0,0
Serbia,2020-02-13,0,0,0,0,0,0,0,0
Serbia,2020-02-14,0,0,0,0,0,0,0,0
Serbia,2020-02-15,0,0,0,0,0,0,0,0
Serbia,2020-02-16,0,0,0,0,0,0,0,0
Serbia,2020-02-17,0,0,0,0,0,0,0,0
Serbia,2020-02-18,0,0,0,0,0,0,0,0
Serbia,2020-02-19,0,0,0,0,0,0,0,0
Serbia,2020-02-20,0,0,0,0,0,0,0,0
Serbia,2020-02-21,0,0,0,0,0,0,0,0
Serbia,2020-02-22,0,0,0,0,0,0,0,0
Serbia,2020-02-23,0,0,0,0,0,0,0,0
Serbia,2020-02-24,0,0,0,0,0,0,0,0
Serbia,2020-02-25,0,0,0,0,0,0,0,0
Serbia,2020-02-26,0,0,0,0,0,0,0,0
Serbia,2020-02-27,0,0,0,0,0,0,0,0
Serbia,2020-02-28,0,0,0,0,0,0,0,0
Serbia,2020-02-29,0,0,0,0,0,0,0,0
Serbia,2020-03-01,0,0,0,0,0,0,0,0
Serbia,2020-03-02,0,0,0,0,0,0,0,0
Serbia,2020-03-03,0,0,0,0,0,0,0,0
Serbia,2020-03-04,0,0,0,0,0,0,0,0
Serbia,2020-03-05,0,0,0,0,0,0,0,0
Serbia,2020-03-06,1,1,0,0,1,1,0,0
Serbia,2020-03-07,1,1,0,0,0,0,0,0
Serbia,2020-03-08,1,1,0,0,0,0,0,0
Serbia,2020-03-09,1,1,0,0,0,0,0,0
Serbia,2020-03-10,5,5,0,0,4,4,0,0
Serbia,2020-03-11,12,12,0,0,7,7,0,0
Serbia,2020-03-12,19,19,0,0,7,7,0,0
Serbia,2020-03-13,35,35,0,0,16,16,0,0
Serbia,2020-03-14,46,46,0,0,11,11,0,0
Serbia,2020-03-15,48,48,0,0,2,2,0,0
Seychelles,2020-01-22,0,0,0,0,0,0,0,0
Seychelles,2020-01-23,0,0,0,0,0,0,0,0
Seychelles,2020-01-24,0,0,0,0,0,0,0,0
Seychelles,2020-01-25,0,0,0,0,0,0,0,0
Seychelles,2020-01-26,0,0,0,0,0,0,0,0
Seychelles,2020-01-27,0,0,0,0,0,0,0,0
Seychelles,2020-01-28,0,0,0,0,0,0,0,0
Seychelles,2020-01-29,0,0,0,0,0,0,0,0
Seychelles,2020-01-30,0,0,0,0,0,0,0,0
Seychelles,2020-01-31,0,0,0,0,0,0,0,0
Seychelles,2020-02-01,0,0,0,0,0,0,0,0
Seychelles,2020-02-02,0,0,0,0,0,0,0,0
Seychelles,2020-02-03,0,0,0,0,0,0,0,0
Seychelles,2020-02-04,0,0,0,0,0,0,0,0
Seychelles,2020-02-05,0,0,0,0,0,0,0,0
Seychelles,2020-02-06,0,0,0,0,0,0,0,0
Seychelles,2020-02-07,0,0,0,0,0,0,0,0
Seychelles,2020-02-08,0,0,0,0,0,0,0,0
Seychelles,2020-02-09,0,0,0,0,0,0,0,0
Seychelles,2020-02-10,0,0,0,0,0,0,0,0
Seychelles,2020-02-11,0,0,0,0,0,0,0,0
Seychelles,2020-02-12,0,0,0,0,0,0,0,0
Seychelles,2020-02-13,0,0,0,0,0,0,0,0
Seychelles,2020-02-14,0,0,0,0,0,0,0,0
Seychelles,2020-02-15,0,0,0,0,0,0,0,0
Seychelles,2020-02-16,0,0,0,0,0,0,0,0
Seychelles,2020-02-17,0,0,0,0,0,0,0,0
Seychelles,2020-02-18,0,0,0,0,0,0,0,0
Seychelles,2020-02-19,0,0,0,0,0,0,0,0
Seychelles,2020-02-20,0,0,0,0,0,0,0,0
Seychelles,2020-02-21,0,0,0,0,0,0,0,0
Seychelles,2020-02-22,0,0,0,0,0,0,0,0
Seychelles,2020-02-23,0,0,0,0,0,0,0,0
Seychelles,2020-02-24,0,0,0,0,0,0,0,0
Seychelles,2020-02-25,0,0,0,0,0,0,0,0
Seychelles,2020-02-26,0,0,0,0,0,0,0,0
Seychelles,2020-02-27,0,0,0,0,0,0,0,0
Seychelles,2020-02-28,0,0,0,0,0,0,0,0
Seychelles,2020-02-29,0,0,0,0,0,0,0,0
Seychelles,2020-03-01,0,0,0,0,0,0,0,0
Seychelles,2020-03-02,0,0,0,0,0,0,0,0
Seychelles,2020-03-03,0,0,0,0,0,0,0,0
Seychelles,2020-03-04,0,0,0,0,0,0,0,0
Seychelles,2020-03-05,0,0,0,0,0,0,0,0
Seychelles,2020-03-06,0,0,0,0,0,0,0,0
Seychelles,2020-03-07,0,0,0,0,0,0,0,0
Seychelles,2020-03-08,0,0,0,0,0,0,0,0
Seychelles,2020-03-09,0,0,0,0,0,0,0,0
Seychelles,2020-03-10,0,0,0,0,0,0,0,0
Seychelles,2020-03-11,0,0,0,0,0,0,0,0
Seychelles,2020-03-12,0,0,0,0,0,0,0,0
Seychelles,2020-03-13,0,0,0,0,0,0,0,0
Seychelles,2020-03-14,2,2,0,0,2,2,0,0
Seychelles,2020-03-15,2,2,0,0,0,0,0,0
Singapore,2020-01-22,0,0,0,0,0,0,0,0
Singapore,2020-01-23,1,1,0,0,1,1,0,0
Singapore,2020-01-24,3,3,0,0,2,2,0,0
Singapore,2020-01-25,3,3,0,0,0,0,0,0
Singapore,2020-01-26,4,4,0,0,1,1,0,0
Singapore,2020-01-27,5,5,0,0,1,1,0,0
Singapore,2020-01-28,7,7,0,0,2,2,0,0
Singapore,2020-01-29,7,7,0,0,0,0,0,0
Singapore,2020-01-30,10,10,0,0,3,3,0,0
Singapore,2020-01-31,13,13,0,0,3,3,0,0
Singapore,2020-02-01,16,16,0,0,3,3,0,0
Singapore,2020-02-02,18,18,0,0,2,2,0,0
Singapore,2020-02-03,18,18,0,0,0,0,0,0
Singapore,2020-02-04,24,24,0,0,6,6,0,0
Singapore,2020-02-05,28,28,0,0,4,4,0,0
Singapore,2020-02-06,28,28,0,0,0,0,0,0
Singapore,2020-02-07,30,30,0,0,2,2,0,0
Singapore,2020-02-08,31,33,0,2,1,3,0,2
Singapore,2020-02-09,38,40,0,2,7,7,0,0
Singapore,2020-02-10,43,45,0,2,5,5,0,0
Singapore,2020-02-11,38,47,0,9,-5,2,0,7
Singapore,2020-02-12,35,50,0,15,-3,3,0,6
Singapore,2020-02-13,43,58,0,15,8,8,0,0
Singapore,2020-02-14,50,67,0,17,7,9,0,2
Singapore,2020-02-15,54,72,0,18,4,5,0,1
Singapore,2020-02-16,57,75,0,18,3,3,0,0
Singapore,2020-02-17,53,77,0,24,-4,2,0,6
Singapore,2020-02-18,52,81,0,29,-1,4,0,5
Singapore,2020-02-19,50,84,0,34,-2,3,0,5
Singapore,2020-02-20,50,84,0,34,0,0,0,0
Singapore,2020-02-21,48,85,0,37,-2,1,0,3
Singapore,2020-02-22,48,85,0,37,0,0,0,0
Singapore,2020-02-23,38,89,0,51,-10,4,0,14
Singapore,2020-02-24,38,89,0,51,0,0,0,0
Singapore,2020-02-25,38,91,0,53,0,2,0,2
Singapore,2020-02-26,31,93,0,62,-7,2,0,9
Singapore,2020-02-27,31,93,0,62,0,0,0,0
Singapore,2020-02-28,31,93,0,62,0,0,0,0
Singapore,2020-02-29,30,102,0,72,-1,9,0,10
Singapore,2020-03-01,34,106,0,72,4,4,0,0
Singapore,2020-03-02,30,108,0,78,-4,2,0,6
Singapore,2020-03-03,32,110,0,78,2,2,0,0
Singapore,2020-03-04,32,110,0,78,0,0,0,0
Singapore,2020-03-05,39,117,0,78,7,7,0,0
Singapore,2020-03-06,52,130,0,78,13,13,0,0
Singapore,2020-03-07,60,138,0,78,8,8,0,0
Singapore,2020-03-08,72,150,0,78,12,12,0,0
Singapore,2020-03-09,72,150,0,78,0,0,0,0
Singapore,2020-03-10,82,160,0,78,10,10,0,0
Singapore,2020-03-11,82,178,0,96,0,18,0,18
Singapore,2020-03-12,82,178,0,96,0,0,0,0
Singapore,2020-03-13,103,200,0,97,21,22,0,1
Singapore,2020-03-14,107,212,0,105,4,12,0,8
Singapore,2020-03-15,121,226,0,105,14,14,0,0
Slovakia,2020-01-22,0,0,0,0,0,0,0,0
Slovakia,2020-01-23,0,0,0,0,0,0,0,0
Slovakia,2020-01-24,0,0,0,0,0,0,0,0
Slovakia,2020-01-25,0,0,0,0,0,0,0,0
Slovakia,2020-01-26,0,0,0,0,0,0,0,0
Slovakia,2020-01-27,0,0,0,0,0,0,0,0
Slovakia,2020-01-28,0,0,0,0,0,0,0,0
Slovakia,2020-01-29,0,0,0,0,0,0,0,0
Slovakia,2020-01-30,0,0,0,0,0,0,0,0
Slovakia,2020-01-31,0,0,0,0,0,0,0,0
Slovakia,2020-02-01,0,0,0,0,0,0,0,0
Slovakia,2020-02-02,0,0,0,0,0,0,0,0
Slovakia,2020-02-03,0,0,0,0,0,0,0,0
Slovakia,2020-02-04,0,0,0,0,0,0,0,0
Slovakia,2020-02-05,0,0,0,0,0,0,0,0
Slovakia,2020-02-06,0,0,0,0,0,0,0,0
Slovakia,2020-02-07,0,0,0,0,0,0,0,0
Slovakia,2020-02-08,0,0,0,0,0,0,0,0
Slovakia,2020-02-09,0,0,0,0,0,0,0,0
Slovakia,2020-02-10,0,0,0,0,0,0,0,0
Slovakia,2020-02-11,0,0,0,0,0,0,0,0
Slovakia,2020-02-12,0,0,0,0,0,0,0,0
Slovakia,2020-02-13,0,0,0,0,0,0,0,0
Slovakia,2020-02-14,0,0,0,0,0,0,0,0
Slovakia,2020-02-15,0,0,0,0,0,0,0,0
Slovakia,2020-02-16,0,0,0,0,0,0,0,0
Slovakia,2020-02-17,0,0,0,0,0,0,0,0
Slovakia,2020-02-18,0,0,0,0,0,0,0,0
Slovakia,2020-02-19,0,0,0,0,0,0,0,0
Slovakia,2020-02-20,0,0,0,0,0,0,0,0
Slovakia,2020-02-21,0,0,0,0,0,0,0,0
Slovakia,2020-02-22,0,0,0,0,0,0,0,0
Slovakia,2020-02-23,0,0,0,0,0,0,0,0
Slovakia,2020-02-24,0,0,0,0,0,0,0,0
Slovakia,2020-02-25,0,0,0,0,0,0,0,0
Slovakia,2020-02-26,0,0,0,0,0,0,0,0
Slovakia,2020-02-27,0,0,0,0,0,0,0,0
Slovakia,2020-02-28,0,0,0,0,0,0,0,0
Slovakia,2020-02-29,0,0,0,0,0,0,0,0
Slovakia,2020-03-01,0,0,0,0,0,0,0,0
Slovakia,2020-03-02,0,0,0,0,0,0,0,0
Slovakia,2020-03-03,0,0,0,0,0,0,0,0
Slovakia,2020-03-04,0,0,0,0,0,0,0,0
Slovakia,2020-03-05,0,0,0,0,0,0,0,0
Slovakia,2020-03-06,1,1,0,0,1,1,0,0
Slovakia,2020-03-07,1,1,0,0,0,0,0,0
Slovakia,2020-03-08,3,3,0,0,2,2,0,0
Slovakia,2020-03-09,3,3,0,0,0,0,0,0
Slovakia,2020-03-10,7,7,0,0,4,4,0,0
Slovakia,2020-03-11,10,10,0,0,3,3,0,0
Slovakia,2020-03-12,16,16,0,0,6,6,0,0
Slovakia,2020-03-13,32,32,0,0,16,16,0,0
Slovakia,2020-03-14,44,44,0,0,12,12,0,0
Slovakia,2020-03-15,54,54,0,0,10,10,0,0
Slovenia,2020-01-22,0,0,0,0,0,0,0,0
Slovenia,2020-01-23,0,0,0,0,0,0,0,0
